artist_name,artist_slug,genius_artist_id,song_id,title,lyrics,url,featured_artists,english_only_text,n_english_lines,n_total_lines,english_ratio,english_word_count
Amber Liu,amber_liu,2699,7452770,DON’T DANCE,"Quarter after six and you can't stand the fact
That you not with my friends
You hitting up my phone
'Cause you are all alone with the music and band

Ah-woooo, wa-ha
Oh, you're no good for me
Good for me, that's right
Ah-woooo, wa-ha
So get up out my face
I'm not the person that you knew

All you want is my money and all my attention, my attention
Can't you give me space I don't wanna dance
Don't dance with you
Don't dance with you

Say what you want, go ahead say it again
Because you running your mouth
So you can take your place here right in the back seat
You'll never have a place sitting shotgun with me

Ah-woooo, wa-ha
Oh, you're no good for me
Good for mе, that's right
Ah-woooo, wa-ha
So get up out my face
I'm not the pеrson that you knew

All you want is my money and all my attention, my attention
Can't you give me space
I don't wanna dance
Don't dance with you
Don't dance with you

I don't dance, no, I don't dance
I don't dance, no I don't dance
I don't dance, no I don't dance with you
I don't dance with you
I don't dance, no I don't dance
I don't dance, no I don't dance
I don't dance, no I don't dance with
No, I don't dance with you
Ew! Like, can you not?

All you want is my money and all my attention (My attention)
My attention
Can't you give me space
I don't wanna dance
Don't dance with you (Wanna dance)
Don't dance with you

Oh no, 'cause all you want is my money, yeah, yeah, oh
I don't dance with you
So can't you give me space
I don't wanna dance
Don't dance with you
Don't dance with you
I don't dance with you",https://genius.com/Amber-liu-dont-dance-lyrics,,"Quarter after six and you can't stand the fact
That you not with my friends
You hitting up my phone
'Cause you are all alone with the music and band
Oh, you're no good for me
Good for me, that's right
So get up out my face
I'm not the person that you knew
All you want is my money and all my attention, my attention
Can't you give me space I don't wanna dance
Don't dance with you
Don't dance with you
Say what you want, go ahead say it again
Because you running your mouth
So you can take your place here right in the back seat
You'll never have a place sitting shotgun with me
Oh, you're no good for me
Good for mе, that's right
So get up out my face
I'm not the pеrson that you knew
All you want is my money and all my attention, my attention
Can't you give me space
Don't dance with you
Don't dance with you
I don't dance, no I don't dance with you
I don't dance with you
I don't dance, no I don't dance with
No, I don't dance with you
Ew! Like, can you not?
All you want is my money and all my attention (My attention)
My attention
Can't you give me space
Don't dance with you (Wanna dance)
Don't dance with you
Oh no, 'cause all you want is my money, yeah, yeah, oh
I don't dance with you
So can't you give me space
Don't dance with you
Don't dance with you
I don't dance with you",40,51,0.7843137254901961,265
Amber Liu,amber_liu,2699,5041289,Curiosity (Traditional Mandarin Version),"You got me curious (Curious)
心也跳起來
That look mysterious (Mysterious)
眼神也逃不開
這感覺很神秘 (很神秘)
有什麼秘密
控制不了的呼吸
快要窒息

你帶頭我隨你走
跟隨放任的節奏
我抓住你的雙手
There's no time to wait
你帶頭我隨你走
只想好好的感受
我抓住你的雙手
We can dance away

你給的吸引我都逃不開
來給我更多也許更痛快
你放的線索讓我太期待
你是我想要的未來
給我你所有的愛, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me

You got me serious
可越來越壞
You so mysterious
心亂不已
這感覺太神秘
危險的遊戲
控制不了的身體
都交給你

你帶頭我隨你走
跟隨放任的節奏
我抓住你的雙手
There's no time to wait
你帶頭我隨你走
只想好好的感受
我抓住你的雙手
We can dance away

你給的吸引我都逃不開
來給我更多也許更痛快
你放的線索讓我太期待
你是我想要的未來
給我你所有的愛, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me

每個暗示慢慢被劇開
每個渴望讓我們慢慢嘗明白
說來就來把感覺全打開

Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Any way you want it
你給的吸引我都逃不開
來給我更多也許更痛快
你放的線索讓我太期待
你是我想要的未來
給我你所有的愛, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me",https://genius.com/Amber-liu-curiosity-traditional-mandarin-version-lyrics,,"You got me curious (Curious)
That look mysterious (Mysterious)
There's no time to wait
We can dance away
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
You got me serious
You so mysterious
There's no time to wait
We can dance away
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Any way you want it
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me",34,82,0.4146341463414634,214
Amber Liu,amber_liu,2699,7221546,PARADISE,"Ooh, baby
Can I take you to my paradise?
Yeah, come on
And it'd be like damn sugar
Let's spice up if you're up for the ride
I'll make it real nice
(Need something to be) I'll hold you real tight
(Keeping it sleek) 'Cause when I see you, I kick into overdrive
Now take the past, throw it back
Live in the present, you and me
Let's just cruise through Malibu
Let's make it a tease
'Cause when I'm with you, I hate falling asleep
And all the stars align as the galaxies sing
I know you've heard all before but I'll say it again
With you, I'm complete, I'm complete
I'm complete (You are my paradise)
No more noise, no more distractions
I just need you by my side
So imagine all the possibilities that we can find
You take the lead, our bodies move
Lay in the sun, kiss you 'til noon
Oh, I just wanna do (Oh, I just wanna do)
Whatever you wanna do
I'll make it real nice
(Need something to be) I'll hold you real tight
(Keeping it sleek) 'Cause when I see you, I kick into overdrive
Now take the past, throw it back
Live in the present, you and me
Let's just cruise through Malibu
Let's make it a tease
'Cause when I'm with you, I hate falling asleep
And all the stars align as the galaxies sing
I know you've heard all before but I'll say it again
With you, I'm complete, I'm complete
I'm complete (You are my paradise)
You must be
You must be, you must be (Paradise)
You must be (Paradise, paradise)
You are my paradise
'Cause when I'm with you, I hate falling asleep
And all the stars align as the galaxies sing
I know you've heard all before but I'll say it again
With you, I'm complete, I'm complete
I'm complete (You are my paradise)
You are my paradise
You, you, you are my paradise, yeah (Paradise)
(You are my paradise)
You are my paradise
You are my paradise, yeah (Paradise)",https://genius.com/Amber-liu-paradise-lyrics,,"Can I take you to my paradise?
Yeah, come on
Let's spice up if you're up for the ride
I'll make it real nice
(Need something to be) I'll hold you real tight
(Keeping it sleek) 'Cause when I see you, I kick into overdrive
Now take the past, throw it back
Live in the present, you and me
Let's just cruise through Malibu
Let's make it a tease
'Cause when I'm with you, I hate falling asleep
And all the stars align as the galaxies sing
I know you've heard all before but I'll say it again
With you, I'm complete, I'm complete
I'm complete (You are my paradise)
No more noise, no more distractions
I just need you by my side
So imagine all the possibilities that we can find
You take the lead, our bodies move
Lay in the sun, kiss you 'til noon
Whatever you wanna do
I'll make it real nice
(Need something to be) I'll hold you real tight
(Keeping it sleek) 'Cause when I see you, I kick into overdrive
Now take the past, throw it back
Live in the present, you and me
Let's just cruise through Malibu
Let's make it a tease
'Cause when I'm with you, I hate falling asleep
And all the stars align as the galaxies sing
I know you've heard all before but I'll say it again
With you, I'm complete, I'm complete
I'm complete (You are my paradise)
You must be
You must be, you must be (Paradise)
You must be (Paradise, paradise)
You are my paradise
'Cause when I'm with you, I hate falling asleep
And all the stars align as the galaxies sing
I know you've heard all before but I'll say it again
With you, I'm complete, I'm complete
I'm complete (You are my paradise)
You are my paradise
You, you, you are my paradise, yeah (Paradise)
(You are my paradise)
You are my paradise
You are my paradise, yeah (Paradise)",47,50,0.94,328
Amber Liu,amber_liu,2699,5041310,Curiosity (Simplified Mandarin Version),"You got me curious (Curious)
心也跳起来
That look mysterious (Mysterious)
眼神也逃不开
这感觉很神秘 (很神秘)
有什么秘密
控制不了的呼吸
快要窒息

你带头我随你走
跟随放任的节奏
我抓住你的双手
There's no time to wait
你带头我随你走
只想好好的感受
我抓住你的双手
We can dance away

你给的吸引我都逃不开
来给我更多也许更痛快
你放的线索让我太期待
你是我想要的未来
给我你所有的爱, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me

You got me serious
可越来越坏
You so mysterious
心乱不已
这感觉太神秘
危险的游戏
控制不了的身体
都交给你

你带头我随你走
跟随放任的节奏
我抓住你的双手
There's no time to wait
你带头我随你走
只想好好的感受
我抓住你的双手
We can dance away

你给的吸引我都逃不开
来给我更多也许更痛快
你放的线索让我太期待
你是我想要的未来
给我你所有的爱, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me

每个暗示慢慢被剧开
每个渴望让我们慢慢尝明白
说来就来把感觉全打开

Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Any way you want it
你给的吸引我都逃不开
来给我更多也许更痛快
你放的线索让我太期待
你是我想要的未来
给我你所有的爱, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me
Yeah, yeah, yeah, yeah
Show me what you got for me
Show me what you got for me",https://genius.com/Amber-liu-curiosity-simplified-mandarin-version-lyrics,,"You got me curious (Curious)
That look mysterious (Mysterious)
There's no time to wait
We can dance away
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
You got me serious
You so mysterious
There's no time to wait
We can dance away
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Any way you want it
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me
Show me what you got for me",34,82,0.4146341463414634,214
Amber Liu,amber_liu,2699,7356968,BAD DECISIONS,"I've made some bad decisions
Bad decisions
But I got it right with you
Right with you
Right with you
I've made some bad decisions
Bad decisions
But I got it right with you
Right with you
Right with you
I'm lost in so many ways
With you I know what to do
I've made some bad decisions
Bad decisions
But I got it right with you
Right with you
They say that I'm crazy and
Maybe I just make no sense
No no I don't
I fixate on things that nobody can run through their head
And there's no point, that I know
I swear I'm alright
I like being lazy to 105
Count my bills when the money is right
Reap what I sow, overthinking tonight, ohh
Don't trust myself, no
Can't even stand myself no more
But you made me better
Sometimes I'm not enough
But you say you're sure enough
Gave me so many chances
So let's chalk it up to love
I've made some bad decisions
Bad decisions
But I got it right with you
Right with you
Right with you
I've made some bad decisions
Bad decisions
But I got it right with you
Right with you
Right with you
I'm lost in so many ways
With you I know what to do
I've made some bad decisions
Bad decisions
But I got it right with you
Right with you
Baby I'll be myself for you trust me, Yeah mm
And I'll give you love and
That's all that you need
That you need
Sometimes I'm not enough
But you say you're sure enough
Gave me so many chances
So let's chalk it up to love
I've made some bad decisions
Bad decisions
But I got it right with you
Right with you
Right with you
I've made some bad decisions
Bad decisions
But I got it right with you
Right with you
Right with you
I'm lost in so many ways
With you I know what to do
I've made some bad decisions
Bad decisions
But I got it right with you
Right with you",https://genius.com/Amber-liu-bad-decisions-lyrics,,"I've made some bad decisions
But I got it right with you
Right with you
Right with you
I've made some bad decisions
But I got it right with you
Right with you
Right with you
I'm lost in so many ways
With you I know what to do
I've made some bad decisions
But I got it right with you
Right with you
They say that I'm crazy and
Maybe I just make no sense
I fixate on things that nobody can run through their head
And there's no point, that I know
I swear I'm alright
I like being lazy to 105
Count my bills when the money is right
Reap what I sow, overthinking tonight, ohh
Don't trust myself, no
Can't even stand myself no more
But you made me better
Sometimes I'm not enough
But you say you're sure enough
Gave me so many chances
I've made some bad decisions
But I got it right with you
Right with you
Right with you
I've made some bad decisions
But I got it right with you
Right with you
Right with you
I'm lost in so many ways
With you I know what to do
I've made some bad decisions
But I got it right with you
Right with you
Baby I'll be myself for you trust me, Yeah mm
And I'll give you love and
That's all that you need
That you need
Sometimes I'm not enough
But you say you're sure enough
Gave me so many chances
I've made some bad decisions
But I got it right with you
Right with you
Right with you
I've made some bad decisions
But I got it right with you
Right with you
Right with you
I'm lost in so many ways
With you I know what to do
I've made some bad decisions
But I got it right with you
Right with you",60,72,0.8333333333333334,316
Amber Liu,amber_liu,2699,9208573,Can’t Go Yet,"Distractions, you fight it and nobody knows
Devils been saying reopen the wounds
So I'll hold my breath
I know I'm not there yet
These pictures are burning a hole in my mind
Is love the symptom of guilt that I hide?
So I'll place my bet
I know I can't go yet

I'm retracing my steps I see haven't gone far
It's never enough, even when I'm trying so hard
The wind is rushing past and I'm losing my grip
I know I can't go yet

No, I can't go yet
I know I can't go yet
No, I can't go yet
No, I can't go yet

I'm doubtful, I'm weary but I can't decide
I'm looking for answers but it's all a lie
So I hold my breath (Mmm)
I know I'm not therе yet

I'm retracing my steps I see havеn't gone far
It's never enough, even when I'm trying so hard
The wind is running past and I'm losing my grip
I know I can't go yet (I can't go yet)

No, I can't go yet
I know I can't go yet
No, I can't go yet
No, I can't go yet

The leaves will fall and hearts will break
It can't be true, this life's a waste
And I can't think straight but I'm here to stay
So won't you stay?
Can't you see I'm listening to find a reason from within?
And I just can't wait 'cause I'm here to stay
So won't you stay?

No, I can't go yet
I know I can't go yet
No, I can't go yet
No, I can't go yet",https://genius.com/Amber-liu-cant-go-yet-lyrics,Scott Hoying,"Distractions, you fight it and nobody knows
Devils been saying reopen the wounds
So I'll hold my breath
I know I'm not there yet
These pictures are burning a hole in my mind
Is love the symptom of guilt that I hide?
So I'll place my bet
I know I can't go yet
I'm retracing my steps I see haven't gone far
It's never enough, even when I'm trying so hard
The wind is rushing past and I'm losing my grip
I know I can't go yet
No, I can't go yet
I know I can't go yet
No, I can't go yet
No, I can't go yet
I'm doubtful, I'm weary but I can't decide
I'm looking for answers but it's all a lie
So I hold my breath (Mmm)
I know I'm not therе yet
I'm retracing my steps I see havеn't gone far
It's never enough, even when I'm trying so hard
The wind is running past and I'm losing my grip
I know I can't go yet (I can't go yet)
No, I can't go yet
I know I can't go yet
No, I can't go yet
No, I can't go yet
The leaves will fall and hearts will break
It can't be true, this life's a waste
And I can't think straight but I'm here to stay
So won't you stay?
Can't you see I'm listening to find a reason from within?
And I just can't wait 'cause I'm here to stay
So won't you stay?
No, I can't go yet
I know I can't go yet
No, I can't go yet
No, I can't go yet",39,39,1.0,272
Amber Liu,amber_liu,2699,8150084,Love Should Be,"Oh love should be
Like songbirds soaring to the sun
My dear
When you walk with me
The clovers they dance at my feet
Oh love should be
Like children playing crayons in the summer field
When I give in to you
I feel the troubles in me fade way
And if I want you you want me
Who cares what others may think
I hear church bells ring
I have you you have me
Roses will bloom in our dreams
I'd kiss you now
Oh love should be
Like songbirds soaring to the sun
My dear
When you walk with me
The clovеrs they dance at my feet
Oh love should bе
Like children playing crayons in the summer field
When I give in to you
I feel the troubles in me fade way
And if I want you you want me
Who cares what others may think
I hear church bells ring
I have you you have me
Roses will bloom in our dreams
I'd kiss you now",https://genius.com/Amber-liu-love-should-be-lyrics,,"Oh love should be
Like songbirds soaring to the sun
My dear
When you walk with me
The clovers they dance at my feet
Oh love should be
Like children playing crayons in the summer field
When I give in to you
I feel the troubles in me fade way
And if I want you you want me
Who cares what others may think
I hear church bells ring
I have you you have me
Roses will bloom in our dreams
I'd kiss you now
Oh love should be
Like songbirds soaring to the sun
My dear
When you walk with me
The clovеrs they dance at my feet
Oh love should bе
Like children playing crayons in the summer field
When I give in to you
I feel the troubles in me fade way
And if I want you you want me
Who cares what others may think
I hear church bells ring
I have you you have me
Roses will bloom in our dreams
I'd kiss you now",30,30,1.0,170
Amber Liu,amber_liu,2699,9165750,ILY,"I'm feeling lovesick
Gotta get you out my system right now (Right now)
Right now (Right now)
My brain is twisted
But now I gotta fix it somehow (Right now)
Right now (Right now)
You're throwing your feeling on me
You got me feeling zombie (Dead)
I gotta get you out my head (Gotta get you out my head)
And now you're touching on me
Folding like origami
Ooh, gotta put this thing to bed
You said you could do better
But you woke up in my sweater
Guess that it's a drunk text kinda night
I thought I could do better
But then you send love letters
You know it gets me every time with that I-L-Y
Keep it Carly
Call me maybe
Even when I'm not your baby
'Cause I want it so bad that I'm so off track
And just like that throw the letters right back like
I don't need
I don't need all the feelings
But I can't, but I can't stop the feeling
I want it so bad that I'm so off track
And just like that throw the letters right back
You throwing your feeling on me
You got me feeling zombie (Dead)
I gotta get you out my head (Gotta get you, gotta get you)
And now you're touching on me
Folding like origami
Ooh, gotta put this thing to bed
You said you could do better
But you woke up in my sweater
Guess that it's a drunk text kinda night
I thought I could do better
But then you send love letters
You know it gets me every time with that I-L-Y
(Ooh, got me saying why, oh, why)
You know it gets me every time with that I-L-Y
(I'm feeling love sick)
(I'm feeling love sick)
Ooh, gotta put this thing to bed
You said you could do better (Hey)
But you woke up in my sweater (In my sweater)
Guess that it's a drunk text kinda night (Kinda night)
I thought I could do better
But then you send love letters
You know it gets me every time with that I-L-Y (Ooh-ooh-ooh)
You know it gets me every time with that I-L-Y
(Ooh, got me saying why, oh, why) Got me saying why, oh, why
It gets me every time with that I-L-Y",https://genius.com/Amber-liu-ily-lyrics,,"Gotta get you out my system right now (Right now)
Right now (Right now)
My brain is twisted
But now I gotta fix it somehow (Right now)
Right now (Right now)
You're throwing your feeling on me
You got me feeling zombie (Dead)
I gotta get you out my head (Gotta get you out my head)
And now you're touching on me
Folding like origami
Ooh, gotta put this thing to bed
You said you could do better
But you woke up in my sweater
Guess that it's a drunk text kinda night
I thought I could do better
But then you send love letters
You know it gets me every time with that I-L-Y
Keep it Carly
Call me maybe
Even when I'm not your baby
'Cause I want it so bad that I'm so off track
And just like that throw the letters right back like
I don't need
I don't need all the feelings
But I can't, but I can't stop the feeling
I want it so bad that I'm so off track
And just like that throw the letters right back
You throwing your feeling on me
You got me feeling zombie (Dead)
I gotta get you out my head (Gotta get you, gotta get you)
And now you're touching on me
Folding like origami
Ooh, gotta put this thing to bed
You said you could do better
But you woke up in my sweater
Guess that it's a drunk text kinda night
I thought I could do better
But then you send love letters
You know it gets me every time with that I-L-Y
(Ooh, got me saying why, oh, why)
You know it gets me every time with that I-L-Y
(I'm feeling love sick)
(I'm feeling love sick)
Ooh, gotta put this thing to bed
You said you could do better (Hey)
But you woke up in my sweater (In my sweater)
Guess that it's a drunk text kinda night (Kinda night)
I thought I could do better
But then you send love letters
You know it gets me every time with that I-L-Y (Ooh-ooh-ooh)
You know it gets me every time with that I-L-Y
(Ooh, got me saying why, oh, why) Got me saying why, oh, why
It gets me every time with that I-L-Y",53,54,0.9814814814814815,382
Amber Liu,amber_liu,2699,5988791,Rather Be (Cover),"Thoughts of you running through my head
As I lie awake in my bed
Know you want this, don't be afraid, babe
And now we're standing face to face
Baby, tell it to me now
Everything you dreamed about
Don't make sense to run around it ooh, it's now or never

Remember this night
Show me how you feel
Let me know it's real tonight, oh

There's nowhere I'd rather be than here with you, you, you
There's nowhere I'd rather be than here with you, you, you
There's no place I'd rather be

Feel the energy in this room
So high, you take me to the moon, oh yeah
Oh, what we got is something else
So fire, I can't help myself
Wanna see some fireworks
Let our love explode
So I'll rerun every episode
I'm in overload

Remember this night
Show me how you feel
Let me know it's real tonight, oh

There's nowhere I'd rather be than here with you (ooh-ooh), you, you
There's nowhere I'd rather be than here with you(ooh-ooh), you, you
There's no place I'd rather be
There's no place I'd rather be, yeah
There's no place I'd rather be, ooh

There's nowhere I'd rather be than here with you (ooh-ooh) , you, you
There's nowhere I'd rather be than here with you (ooh-ooh) , you, you
There's no place I'd rather be",https://genius.com/Amber-liu-rather-be-cover-lyrics,,"Thoughts of you running through my head
As I lie awake in my bed
Know you want this, don't be afraid, babe
And now we're standing face to face
Baby, tell it to me now
Everything you dreamed about
Don't make sense to run around it ooh, it's now or never
Remember this night
Show me how you feel
Let me know it's real tonight, oh
There's nowhere I'd rather be than here with you, you, you
There's nowhere I'd rather be than here with you, you, you
There's no place I'd rather be
Feel the energy in this room
So high, you take me to the moon, oh yeah
Oh, what we got is something else
So fire, I can't help myself
Wanna see some fireworks
Let our love explode
So I'll rerun every episode
I'm in overload
Remember this night
Show me how you feel
Let me know it's real tonight, oh
There's nowhere I'd rather be than here with you (ooh-ooh), you, you
There's nowhere I'd rather be than here with you(ooh-ooh), you, you
There's no place I'd rather be
There's no place I'd rather be, yeah
There's no place I'd rather be, ooh
There's nowhere I'd rather be than here with you (ooh-ooh) , you, you
There's nowhere I'd rather be than here with you (ooh-ooh) , you, you
There's no place I'd rather be",32,32,1.0,229
A-do,a_do,25452,10411563,MIRROR,"Ra-ta-ta-ta-ra-ta-ta-du
Du-ru-ru-ta-ta

Da-da-dance in the mirror
目と目を合わせてよ、インサイダー
言い訳、並べるのにも疲れたでしょう？
明かりのない部屋で、一人芝居だ
その、触れる手と手が点と線になって
待ち合わせまで、もう少しだって
急いで支度しなきゃ、間に合わないわ

踊り明かそうぜ

Mirror, mirror, dance in the mirror
Mirror, mirror, dance in the mirror
私とあなた、ゆらめく星にでもなれたら
Kira kira, dance on the floor
Kira kira, dance on the floor
あなたと私、夜の終わりまで

Da-da-dance in the mirror
目と目が合っても、アウトサイダー
言い訳、並べていたら心も疲れたの
あれ、なんて名前の点と線だっけ？
待ち合わせまで、もう少しだって
愛してくれなきゃ、割に合わないわ

嫌になりそうだ

Mirror, mirror, dance in the mirror
Mirror, mirror, dance in the mirror
私とあなた、きらめく街角で会えたら
Kira kira, dance on the floor
Kira kira, dance on the floor
あなたと私は夢のなか

Ne! Ne! Ne!
ちょっと気取って、fancyなmotion
Badでfatでcrazyなreaction
あなたの見ている夜になりたい
もう一回！
ちょっと気取って、fancyなmotion
Badでflatでcrazyなreaction
あなたの見ているすべてがほしい
Ah, ah

お互い様でしょ、おあいこにしましょ

Mirror, mirror, dance in the mirror
Mirror, mirror, dance in the mirror
私とあなた、ゆらめく星にでもなれたら
Kira kira, dance on the floor
Kira kira, dance on the floor
あなたと私、夜の終わりまで

Mirror, mirror, dance in the mirror
Mirror, mirror, dance in the mirror
私とあなた、きらめく街角で会えたの
Kira kira, dance on the floor
Kira kira, dance on the floor
あなたと私は夢のなか

Ne! Ne! Ne!
ちょっと気取って、lazyなfashion
ずっと身勝手、groovyなmotion
あなたの見ている夜になりたい
もう一回！
ちょっと気取って、lazyなfashion
ずっと身勝手、groovyなmotion
あなたと私、私とあなた",https://genius.com/Ado-mirror-lyrics,,"Da-da-dance in the mirror
Mirror, mirror, dance in the mirror
Mirror, mirror, dance in the mirror
Kira kira, dance on the floor
Kira kira, dance on the floor
Da-da-dance in the mirror
Mirror, mirror, dance in the mirror
Mirror, mirror, dance in the mirror
Kira kira, dance on the floor
Kira kira, dance on the floor
Mirror, mirror, dance in the mirror
Mirror, mirror, dance in the mirror
Kira kira, dance on the floor
Kira kira, dance on the floor
Mirror, mirror, dance in the mirror
Mirror, mirror, dance in the mirror
Kira kira, dance on the floor
Kira kira, dance on the floor",18,59,0.3050847457627119,104
Bibi Zhou,bibi_zhou,1498911,3778658,Fascination,"I got my sights on you
Checking you out from my point of view
Just to be crystal clear to let you know
I play to win
Don't wanna wait let's jump right in

It would be like finding a snowflake in June
For me to find someone cooler than you
Since we're in the right place the right time
Why pretend you don't
Want me like I want you

Call it right
Call it wrong
Call me when you want
Baby you're the one
You're my fascination
Touch me there
If you dare
Hit me with your charm
Baby you're the one
You're my fascination
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Baby you're the one
You're my fascination

I'm all systems go
You're overriding me with your control
It's such a mystery how you take me there
You shut it down
Sending me right up in the air

It would be like finding a snowflake in June
For me to find someone cooler than you
You take my breath away
I don't know what to say
Don't you want me like I want you

Call it right
Call it wrong
Call me when you want
Baby you're the one
You're my fascination
Touch me there
If you dare
Hit me with your charm
Baby you're the one
You're my fascination
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Baby you're the one
You're my fascination

If you wanna take it to the next level
Baby say the word and I'll be your girl
Tell me are you gonna catch me if I fall

Call it right
Call it wrong
Call me when you want
Baby you're the one
You're my fascination
Touch me there
If you dare
Hit me with your charm
Baby you're the one
You're my fascination
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Baby you're the one
You're my fascination",https://genius.com/Bibi-zhou-fascination-lyrics,,"I got my sights on you
Checking you out from my point of view
Just to be crystal clear to let you know
Don't wanna wait let's jump right in
It would be like finding a snowflake in June
For me to find someone cooler than you
Since we're in the right place the right time
Why pretend you don't
Want me like I want you
Call it right
Call it wrong
Call me when you want
Baby you're the one
You're my fascination
Touch me there
If you dare
Hit me with your charm
Baby you're the one
You're my fascination
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Baby you're the one
You're my fascination
I'm all systems go
You're overriding me with your control
It's such a mystery how you take me there
You shut it down
Sending me right up in the air
It would be like finding a snowflake in June
For me to find someone cooler than you
You take my breath away
I don't know what to say
Don't you want me like I want you
Call it right
Call it wrong
Call me when you want
Baby you're the one
You're my fascination
Touch me there
If you dare
Hit me with your charm
Baby you're the one
You're my fascination
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Baby you're the one
You're my fascination
If you wanna take it to the next level
Baby say the word and I'll be your girl
Tell me are you gonna catch me if I fall
Call it right
Call it wrong
Call me when you want
Baby you're the one
You're my fascination
Touch me there
If you dare
Hit me with your charm
Baby you're the one
You're my fascination
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Whoa I wanna give you all my love
Baby you're the one
You're my fascination",67,68,0.9852941176470589,361
Bibi Zhou,bibi_zhou,1498911,3778700,Nothing To Hide - English Version of “Oyster”,"Come on out now I have the words to say
Never a doubt you would be the one to get away
Knowing me I would be the one left behind
Perfectly now I know to say what's on my mind
And now I know what I wanna do

Do do do your worst
Coz I've got nothing left to hide from you
Do do do your worst
Coz I've got nothing left to hide from you
I got nothing to hide

I got nothing to hide from you
I got nothing to hide from you
I got nothing to hide from you

Whatever you like now you get to have your say
On the tip of my tongue now you've turned your back on me
Honestly it never seems to be worth my while
Energy wasted on you now I'm in denial
And now I know what I wanna do

Do do do your worst
Coz I've got nothing left to hide from you
Do do do your worst
Coz I've got nothing left to hide from you

And after all is said and done
We breathe it out and I'll move on
No room for hanging on to what could be
The moment's passed so now we're free

Do do do your worst
Coz I've got nothing left to hide from you
Do do do your worst
Coz I've got nothing left to hide from you
I got nothing to hide

I got nothing to hide from you
I got nothing to hide from you
I got nothing to hide from you",https://genius.com/Bibi-zhou-nothing-to-hide-english-version-of-oyster-lyrics,,"Come on out now I have the words to say
Never a doubt you would be the one to get away
Knowing me I would be the one left behind
Perfectly now I know to say what's on my mind
And now I know what I wanna do
Do do do your worst
Coz I've got nothing left to hide from you
Do do do your worst
Coz I've got nothing left to hide from you
I got nothing to hide
I got nothing to hide from you
I got nothing to hide from you
I got nothing to hide from you
Whatever you like now you get to have your say
On the tip of my tongue now you've turned your back on me
Honestly it never seems to be worth my while
Energy wasted on you now I'm in denial
And now I know what I wanna do
Do do do your worst
Coz I've got nothing left to hide from you
Do do do your worst
Coz I've got nothing left to hide from you
And after all is said and done
We breathe it out and I'll move on
No room for hanging on to what could be
The moment's passed so now we're free
Do do do your worst
Coz I've got nothing left to hide from you
Do do do your worst
Coz I've got nothing left to hide from you
I got nothing to hide
I got nothing to hide from you
I got nothing to hide from you
I got nothing to hide from you",34,34,1.0,263
